python,2500,4200,USD,,,"""2022-04-17T10:41:11+0300""","""2022-04-17T10:41:11+0300""",false
python,300000,0,RUR,,,"""2022-04-16T15:22:31+0300""","""2022-04-16T15:22:31+0300""",false
python,300000,0,RUR,,,"""2022-04-15T18:22:39+0300""","""2022-04-15T18:22:39+0300""",false
python,60000,100000,RUR,,,"""2022-04-16T15:16:16+0300""","""2022-04-16T15:16:16+0300""",false
python,0,120000,RUR,,,"""2022-04-16T10:03:16+0300""","""2022-04-16T10:03:16+0300""",false
python,200000,300000,RUR,,,"""2022-04-16T17:39:11+0300""","""2022-04-16T17:39:11+0300""",false
python,55000,0,RUR,,,"""2022-04-16T19:33:04+0300""","""2022-04-16T19:33:04+0300""",false
python,300000,450000,RUR,,,"""2022-04-15T18:58:03+0300""","""2022-04-15T18:58:03+0300""",false
python,150000,220000,RUR,,,"""2022-04-16T10:44:08+0300""","""2022-04-16T10:44:08+0300""",false
python,0,0,"",,,"""2022-04-15T16:34:29+0300""","""2022-04-15T16:34:29+0300""",false
python,180000,350000,RUR,,,"""2022-04-17T12:08:40+0300""","""2022-04-17T12:08:40+0300""",false
python,200000,400000,RUR,,,"""2022-04-14T15:30:35+0300""","""2022-04-14T15:30:35+0300""",false
python,1300,0,USD,,,"""2022-04-13T21:13:35+0300""","""2022-04-13T21:13:35+0300""",false
python,0,0,"",,,"""2022-04-15T11:46:53+0300""","""2022-04-15T11:46:53+0300""",false
python,100000,300000,RUR,,,"""2022-04-15T14:08:32+0300""","""2022-04-15T14:08:32+0300""",false
python,250000,350000,RUR,,,"""2022-04-15T14:44:49+0300""","""2022-04-15T14:44:49+0300""",false
python,0,0,"",,,"""2022-04-15T08:12:02+0300""","""2022-04-15T08:12:02+0300""",false
python,0,0,"",,,"""2022-04-16T17:43:48+0300""","""2022-04-16T17:43:48+0300""",false
python,360000,480000,RUR,,,"""2022-04-17T09:37:19+0300""","""2022-04-17T09:37:19+0300""",false
python,200000,250000,RUR,,,"""2022-04-16T11:57:42+0300""","""2022-04-16T11:57:42+0300""",false
python,0,0,"",,,"""2022-04-17T17:49:42+0300""","""2022-04-17T17:49:42+0300""",false
python,0,0,"",,,"""2022-04-15T17:31:12+0300""","""2022-04-15T17:31:12+0300""",false
python,300000,500000,KZT,,,"""2022-04-15T14:56:26+0300""","""2022-04-15T14:56:26+0300""",false
python,150000,220000,RUR,,,"""2022-04-15T10:53:47+0300""","""2022-04-15T10:53:47+0300""",false
python,0,6000,USD,,,"""2022-04-17T11:30:56+0300""","""2022-04-17T11:30:56+0300""",false
python,0,0,"",,,"""2022-04-16T12:21:40+0300""","""2022-04-16T12:21:40+0300""",false
python,170000,220000,RUR,,,"""2022-04-15T22:42:54+0300""","""2022-04-15T22:42:54+0300""",false
python,100000,300000,RUR,,,"""2022-04-17T20:14:00+0300""","""2022-04-17T20:14:00+0300""",false
python,0,0,"",,,"""2022-04-14T12:06:34+0300""","""2022-04-14T12:06:34+0300""",false
python,150000,0,RUR,,,"""2022-04-16T12:30:23+0300""","""2022-04-16T12:30:23+0300""",false
python,160000,0,RUR,,,"""2022-04-15T14:56:03+0300""","""2022-04-15T14:56:03+0300""",false
python,500000,0,KZT,,,"""2022-04-15T14:45:37+0300""","""2022-04-15T14:45:37+0300""",false
python,150000,200000,RUR,,,"""2022-04-16T13:34:55+0300""","""2022-04-16T13:34:55+0300""",false
python,0,0,"",,,"""2022-04-16T13:36:48+0300""","""2022-04-16T13:36:48+0300""",false
python,36000,54750,RUR,,,"""2022-04-14T21:18:40+0300""","""2022-04-14T21:18:40+0300""",false
python,400000,0,RUR,,,"""2022-04-16T09:17:05+0300""","""2022-04-16T09:17:05+0300""",false
python,90000,200000,RUR,,,"""2022-04-16T11:34:29+0300""","""2022-04-16T11:34:29+0300""",false
python,200000,300000,RUR,,,"""2022-04-16T16:35:10+0300""","""2022-04-16T16:35:10+0300""",false
python,150000,200000,RUR,,,"""2022-04-16T20:39:52+0300""","""2022-04-16T20:39:52+0300""",false
python,100000,150000,RUR,,,"""2022-04-15T13:55:17+0300""","""2022-04-15T13:55:17+0300""",false
python,0,0,"",,,"""2022-04-14T20:43:27+0300""","""2022-04-14T20:43:27+0300""",false
python,0,0,"",,,"""2022-04-15T18:59:41+0300""","""2022-04-15T18:59:41+0300""",false
python,0,0,"",,,"""2022-04-15T10:04:13+0300""","""2022-04-15T10:04:13+0300""",false
python,140000,200000,RUR,,,"""2022-04-16T15:22:24+0300""","""2022-04-16T15:22:24+0300""",false
python,0,0,"",,,"""2022-04-14T15:32:16+0300""","""2022-04-14T15:32:16+0300""",false
python,300000,330000,RUR,,,"""2022-04-15T14:23:15+0300""","""2022-04-15T14:23:15+0300""",false
python,400000,600000,RUR,,,"""2022-04-17T19:18:51+0300""","""2022-04-17T19:18:51+0300""",false
python,100000,0,RUR,,,"""2022-04-17T15:36:59+0300""","""2022-04-17T15:36:59+0300""",false
python,90000,120000,RUR,,,"""2022-04-15T07:21:36+0300""","""2022-04-15T07:21:36+0300""",false
python,200000,300000,RUR,,,"""2022-04-16T17:39:11+0300""","""2022-04-16T17:39:11+0300""",false
python,140000,200000,RUR,,,"""2022-04-16T15:22:23+0300""","""2022-04-16T15:22:23+0300""",false
python,5000,7000,USD,,,"""2022-04-15T20:33:58+0300""","""2022-04-15T20:33:58+0300""",false
python,150000,0,RUR,,,"""2022-04-16T14:45:33+0300""","""2022-04-16T14:45:33+0300""",false
python,0,5000,USD,,,"""2022-04-16T21:42:51+0300""","""2022-04-16T21:42:51+0300""",false
python,400000,0,RUR,,,"""2022-04-16T09:17:39+0300""","""2022-04-16T09:17:39+0300""",false
python,4000,6000,USD,,,"""2022-04-15T23:42:12+0300""","""2022-04-15T23:42:12+0300""",false
python,4000,5000,EUR,,,"""2022-04-14T12:11:53+0300""","""2022-04-14T12:11:53+0300""",false
python,160000,0,RUR,,,"""2022-04-15T13:24:17+0300""","""2022-04-15T13:24:17+0300""",false
python,0,0,"",,,"""2022-04-17T12:48:43+0300""","""2022-04-17T12:48:43+0300""",false
python,200000,300000,RUR,,,"""2022-04-16T17:39:11+0300""","""2022-04-16T17:39:11+0300""",false
python,180000,270000,RUR,,,"""2022-04-15T16:01:58+0300""","""2022-04-15T16:01:58+0300""",false
python,120000,0,RUR,,,"""2022-04-15T15:59:53+0300""","""2022-04-15T15:59:53+0300""",false
python,0,0,"",,,"""2022-04-14T16:05:34+0300""","""2022-04-14T16:05:34+0300""",false
python,8500,0,USD,,,"""2022-04-17T04:21:28+0300""","""2022-04-17T04:21:28+0300""",false
python,0,5000,USD,,,"""2022-04-15T00:08:39+0300""","""2022-04-15T00:08:39+0300""",false
python,3000,0,EUR,,,"""2022-04-14T10:20:03+0300""","""2022-04-14T10:20:03+0300""",false
python,180000,0,RUR,,,"""2022-04-17T16:44:43+0300""","""2022-04-17T16:44:43+0300""",false
python,4000,6000,USD,,,"""2022-04-15T11:47:49+0300""","""2022-04-15T11:47:49+0300""",false
python,100000,200000,RUR,,,"""2022-04-17T10:22:59+0300""","""2022-04-17T10:22:59+0300""",false
python,0,0,"",,,"""2022-04-15T14:42:38+0300""","""2022-04-15T14:42:38+0300""",false
python,0,0,"",,,"""2022-04-14T10:24:52+0300""","""2022-04-14T10:24:52+0300""",false
python,180000,220000,RUR,,,"""2022-04-16T15:16:33+0300""","""2022-04-16T15:16:33+0300""",false
python,250000,0,RUR,,,"""2022-04-17T17:19:27+0300""","""2022-04-17T17:19:27+0300""",false
python,120000,200000,RUR,,,"""2022-04-14T11:49:15+0300""","""2022-04-14T11:49:15+0300""",false
python,0,0,"",,,"""2022-04-15T16:46:47+0300""","""2022-04-15T16:46:47+0300""",false
python,300000,400000,RUR,,,"""2022-04-17T15:20:31+0300""","""2022-04-17T15:20:31+0300""",false
python,5000,0,USD,,,"""2022-04-14T11:11:10+0300""","""2022-04-14T11:11:10+0300""",false
python,0,0,"",,,"""2022-04-14T09:58:37+0300""","""2022-04-14T09:58:37+0300""",false
python,0,350000,RUR,,,"""2022-04-16T14:59:23+0300""","""2022-04-16T14:59:23+0300""",false
python,96000,0,RUR,,,"""2022-04-15T12:33:52+0300""","""2022-04-15T12:33:52+0300""",false
python,150000,0,RUR,,,"""2022-04-17T21:32:33+0300""","""2022-04-17T21:32:33+0300""",false
python,0,0,"",,,"""2022-04-14T10:22:47+0300""","""2022-04-14T10:22:47+0300""",false
python,180000,210000,RUR,,,"""2022-04-16T16:49:41+0300""","""2022-04-16T16:49:41+0300""",false
python,200000,0,RUR,,,"""2022-04-16T21:03:04+0300""","""2022-04-16T21:03:04+0300""",false
python,50000,0,RUR,,,"""2022-04-14T11:32:52+0300""","""2022-04-14T11:32:52+0300""",false
python,0,0,"",,,"""2022-04-15T18:38:15+0300""","""2022-04-15T18:38:15+0300""",false
python,0,0,"",,,"""2022-04-17T11:28:26+0300""","""2022-04-17T11:28:26+0300""",false
python,0,0,"",,,"""2022-04-17T09:32:17+0300""","""2022-04-17T09:32:17+0300""",false
python,140000,170000,RUR,,,"""2022-04-17T11:34:55+0300""","""2022-04-17T11:34:55+0300""",false
python,0,0,"",,,"""2022-04-16T18:27:46+0300""","""2022-04-16T18:27:46+0300""",false
python,80000,0,RUR,,,"""2022-04-17T14:39:52+0300""","""2022-04-17T14:39:52+0300""",false
python,2000,4500,USD,,,"""2022-04-13T11:17:59+0300""","""2022-04-13T11:17:59+0300""",false
python,200000,400000,RUR,,,"""2022-04-17T11:56:13+0300""","""2022-04-17T11:56:13+0300""",false
python,200000,300000,RUR,,,"""2022-04-15T13:19:43+0300""","""2022-04-15T13:19:43+0300""",false
python,200000,0,RUR,,,"""2022-04-15T11:39:40+0300""","""2022-04-15T11:39:40+0300""",false
python,40000,50000,RUR,,,"""2022-04-15T14:30:31+0300""","""2022-04-15T14:30:31+0300""",false
python,0,200000,RUR,,,"""2022-04-14T18:25:10+0300""","""2022-04-14T18:25:10+0300""",false
python,0,0,"",,,"""2022-04-14T18:37:34+0300""","""2022-04-14T18:37:34+0300""",false
python,0,0,"",,,"""2022-04-15T12:44:05+0300""","""2022-04-15T12:44:05+0300""",false
python,0,0,"",,,"""2022-04-13T16:55:26+0300""","""2022-04-13T16:55:26+0300""",false
python,30000,80000,RUR,,,"""2022-04-14T11:06:36+0300""","""2022-04-14T11:06:36+0300""",false
python,0,0,"",,,"""2022-04-15T10:44:18+0300""","""2022-04-15T10:44:18+0300""",false
python,0,0,"",,,"""2022-04-17T15:44:32+0300""","""2022-04-17T15:44:32+0300""",false
python,0,0,"",,,"""2022-04-14T16:05:34+0300""","""2022-04-14T16:05:34+0300""",false
python,150000,250000,RUR,,,"""2022-04-15T11:22:16+0300""","""2022-04-15T11:22:16+0300""",false
python,250000,0,RUR,,,"""2022-04-17T09:41:11+0300""","""2022-04-17T09:41:11+0300""",false
python,8500,0,USD,,,"""2022-04-17T04:21:28+0300""","""2022-04-17T04:21:28+0300""",false
python,0,0,"",,,"""2022-04-14T13:10:54+0300""","""2022-04-14T13:10:54+0300""",false
python,80000,150000,RUR,,,"""2022-04-15T08:56:12+0300""","""2022-04-15T08:56:12+0300""",false
python,150000,0,RUR,,,"""2022-04-16T21:13:34+0300""","""2022-04-16T21:13:34+0300""",false
python,0,0,"",,,"""2022-04-17T12:49:57+0300""","""2022-04-17T12:49:57+0300""",false
python,250000,450000,RUR,,,"""2022-04-15T12:44:03+0300""","""2022-04-15T12:44:03+0300""",false
python,3500,0,USD,,,"""2022-04-15T20:33:31+0300""","""2022-04-15T20:33:31+0300""",false
python,100000,0,RUR,,,"""2022-04-15T18:31:50+0300""","""2022-04-15T18:31:50+0300""",false
python,6500,8500,USD,,,"""2022-04-14T13:36:10+0300""","""2022-04-14T13:36:10+0300""",false
python,0,0,"",,,"""2022-04-14T13:58:24+0300""","""2022-04-14T13:58:24+0300""",false
python,150000,0,RUR,,,"""2022-04-16T14:34:21+0300""","""2022-04-16T14:34:21+0300""",false
python,0,0,"",,,"""2022-04-17T12:49:50+0300""","""2022-04-17T12:49:50+0300""",false
python,120000,160000,RUR,,,"""2022-04-16T14:45:39+0300""","""2022-04-16T14:45:39+0300""",false
python,0,0,"",,,"""2022-04-17T09:47:01+0300""","""2022-04-17T09:47:01+0300""",false
python,0,12000,USD,,,"""2022-04-15T18:10:52+0300""","""2022-04-15T18:10:52+0300""",false
python,0,0,"",,,"""2022-04-15T17:49:19+0300""","""2022-04-15T17:49:19+0300""",false
python,150000,400000,RUR,,,"""2022-04-13T15:49:09+0300""","""2022-04-13T15:49:09+0300""",false
python,80000,0,RUR,,,"""2022-04-14T11:27:22+0300""","""2022-04-14T11:27:22+0300""",false
python,0,0,"",,,"""2022-04-14T08:49:28+0300""","""2022-04-14T08:49:28+0300""",false
python,150000,0,RUR,,,"""2022-04-16T11:57:59+0300""","""2022-04-16T11:57:59+0300""",false
python,1800,2400,USD,,,"""2022-04-15T13:50:08+0300""","""2022-04-15T13:50:08+0300""",false
python,4000,6000,USD,,,"""2022-04-15T23:42:12+0300""","""2022-04-15T23:42:12+0300""",false
python,0,200000,RUR,,,"""2022-04-16T11:29:34+0300""","""2022-04-16T11:29:34+0300""",false
python,0,5000,EUR,,,"""2022-04-15T11:24:38+0300""","""2022-04-15T11:24:38+0300""",false
python,315000,860000,RUR,,,"""2022-04-17T09:13:05+0300""","""2022-04-17T09:13:05+0300""",false
python,3000,16000,USD,,,"""2022-04-15T16:14:37+0300""","""2022-04-15T16:14:37+0300""",false
python,4000,6000,USD,,,"""2022-04-15T23:42:12+0300""","""2022-04-15T23:42:12+0300""",false
python,0,0,"",,,"""2022-04-17T18:42:13+0300""","""2022-04-17T18:42:13+0300""",false
python,300000,370000,RUR,,,"""2022-04-15T10:34:14+0300""","""2022-04-15T10:34:14+0300""",false
python,150000,250000,RUR,,,"""2022-04-15T15:13:10+0300""","""2022-04-15T15:13:10+0300""",false
python,0,200000,RUR,,,"""2022-04-14T10:27:50+0300""","""2022-04-14T10:27:50+0300""",false
android,0,0,"",,,"""2022-03-31T13:57:19+0300""","""2022-03-31T13:57:19+0300""",false
python,0,5000,USD,,,"""2022-04-15T00:08:39+0300""","""2022-04-15T00:08:39+0300""",false
python,220000,0,RUR,,,"""2022-04-14T12:45:25+0300""","""2022-04-14T12:45:25+0300""",false
python,400000,0,RUR,,,"""2022-04-13T13:07:57+0300""","""2022-04-13T13:07:57+0300""",false
python,2000,0,EUR,,,"""2022-04-17T12:46:32+0300""","""2022-04-17T12:46:32+0300""",false
python,0,0,"",,,"""2022-04-12T14:29:26+0300""","""2022-04-12T14:29:26+0300""",false
python,0,0,"",,,"""2022-04-17T11:43:52+0300""","""2022-04-17T11:43:52+0300""",false
python,2500,4000,USD,,,"""2022-04-13T13:35:29+0300""","""2022-04-13T13:35:29+0300""",false
python,70000,150000,RUR,,,"""2022-04-17T12:41:02+0300""","""2022-04-17T12:41:02+0300""",false
python,0,0,"",,,"""2022-04-15T15:35:06+0300""","""2022-04-15T15:35:06+0300""",false
c++,0,0,"",,,"""2022-04-05T15:38:23+0300""","""2022-04-05T15:38:23+0300""",false
python,0,0,"",,,"""2022-04-14T15:28:08+0300""","""2022-04-14T15:28:08+0300""",false
python,0,0,"",,,"""2022-04-14T14:42:27+0300""","""2022-04-14T14:42:27+0300""",false
python,0,0,"",,,"""2022-04-15T18:30:28+0300""","""2022-04-15T18:30:28+0300""",false
python,170000,250000,RUR,,,"""2022-04-15T09:34:15+0300""","""2022-04-15T09:34:15+0300""",false
python,0,0,"",,,"""2022-04-12T12:56:10+0300""","""2022-04-12T12:56:10+0300""",false
python,200000,0,RUR,,,"""2022-04-15T21:34:02+0300""","""2022-04-15T21:34:02+0300""",false
python,200000,0,RUR,,,"""2022-04-13T14:00:11+0300""","""2022-04-13T14:00:11+0300""",false
python,0,0,"",,,"""2022-04-13T16:45:33+0300""","""2022-04-13T16:45:33+0300""",false
python,0,0,"",,,"""2022-04-16T07:17:47+0300""","""2022-04-16T07:17:47+0300""",false
python,250000,0,RUR,,,"""2022-04-15T19:37:03+0300""","""2022-04-15T19:37:03+0300""",false
python,800000,0,KZT,,,"""2022-04-14T05:53:09+0300""","""2022-04-14T05:53:09+0300""",false
python,120000,0,RUR,,,"""2022-04-17T14:08:32+0300""","""2022-04-17T14:08:32+0300""",false
python,150000,200000,RUR,,,"""2022-04-17T20:42:45+0300""","""2022-04-17T20:42:45+0300""",false
ruby,0,0,"",,,"""2022-04-15T11:46:10+0300""","""2022-04-15T11:46:10+0300""",false
python,0,0,"",,,"""2022-04-15T18:22:25+0300""","""2022-04-15T18:22:25+0300""",false
python,0,0,"",,,"""2022-04-15T16:48:12+0300""","""2022-04-15T16:48:12+0300""",false
python,150000,200000,RUR,,,"""2022-04-15T20:06:57+0300""","""2022-04-15T20:06:57+0300""",false
python,200000,0,RUR,,,"""2022-04-16T13:34:01+0300""","""2022-04-16T13:34:01+0300""",false
python,0,0,"",,,"""2022-04-13T18:39:57+0300""","""2022-04-13T18:39:57+0300""",false
python,4000,8000,USD,,,"""2022-04-15T14:47:23+0300""","""2022-04-15T14:47:23+0300""",false
python,0,0,"",,,"""2022-04-13T10:00:00+0300""","""2022-04-13T10:00:00+0300""",false
python,200000,260000,RUR,,,"""2022-04-13T18:44:52+0300""","""2022-04-13T18:44:52+0300""",false
python,100000,200000,RUR,,,"""2022-04-17T08:44:53+0300""","""2022-04-17T08:44:53+0300""",false
python,90000,180000,RUR,,,"""2022-04-15T11:21:15+0300""","""2022-04-15T11:21:15+0300""",false
python,300000,370000,RUR,,,"""2022-04-15T10:34:15+0300""","""2022-04-15T10:34:15+0300""",false
python,0,0,"",,,"""2022-04-15T09:52:37+0300""","""2022-04-15T09:52:37+0300""",false
python,100000,150000,RUR,,,"""2022-04-17T20:42:45+0300""","""2022-04-17T20:42:45+0300""",false
python,1500,3500,USD,,,"""2022-04-15T10:44:04+0300""","""2022-04-15T10:44:04+0300""",false
python,0,0,"",,,"""2022-04-15T21:34:02+0300""","""2022-04-15T21:34:02+0300""",false
python,0,0,"",,,"""2022-04-12T19:37:14+0300""","""2022-04-12T19:37:14+0300""",false
python,180000,0,RUR,,,"""2022-04-13T15:00:22+0300""","""2022-04-13T15:00:22+0300""",false
python,160000,240000,RUR,,,"""2022-04-13T09:09:02+0300""","""2022-04-13T09:09:02+0300""",false
python,200000,300000,RUR,,,"""2022-04-17T14:50:15+0300""","""2022-04-17T14:50:15+0300""",false
python,0,0,"",,,"""2022-04-15T09:55:00+0300""","""2022-04-15T09:55:00+0300""",false
python,8500,11000,USD,,,"""2022-04-17T04:16:28+0300""","""2022-04-17T04:16:28+0300""",false
python,0,0,"",,,"""2022-04-14T19:43:56+0300""","""2022-04-14T19:43:56+0300""",false
python,0,75000,RUR,,,"""2022-04-12T12:56:21+0300""","""2022-04-12T12:56:21+0300""",false
python,1000,4000,USD,,,"""2022-04-13T14:11:30+0300""","""2022-04-13T14:11:30+0300""",false
python,0,200000,RUR,,,"""2022-04-15T13:16:02+0300""","""2022-04-15T13:16:02+0300""",false
python,0,0,"",,,"""2022-04-16T15:45:11+0300""","""2022-04-16T15:45:11+0300""",false
python,100000,0,RUR,,,"""2022-04-12T13:51:39+0300""","""2022-04-12T13:51:39+0300""",false
python,0,0,"",,,"""2022-04-14T15:49:42+0300""","""2022-04-14T15:49:42+0300""",false
python,200000,250000,RUR,,,"""2022-04-16T11:45:13+0300""","""2022-04-16T11:45:13+0300""",false
python,0,0,"",,,"""2022-04-17T12:50:07+0300""","""2022-04-17T12:50:07+0300""",false
python,250000,0,RUR,,,"""2022-04-15T09:45:19+0300""","""2022-04-15T09:45:19+0300""",false
python,0,0,"",,,"""2022-04-15T07:26:04+0300""","""2022-04-15T07:26:04+0300""",false
python,180000,0,RUR,,,"""2022-04-17T17:34:26+0300""","""2022-04-17T17:34:26+0300""",false
python,0,500000,RUR,,,"""2022-04-13T19:52:21+0300""","""2022-04-13T19:52:21+0300""",false
python,0,250000,RUR,,,"""2022-04-15T10:02:05+0300""","""2022-04-15T10:02:05+0300""",false
python,200000,250000,RUR,,,"""2022-04-16T08:48:42+0300""","""2022-04-16T08:48:42+0300""",false
python,0,0,"",,,"""2022-04-13T07:25:50+0300""","""2022-04-13T07:25:50+0300""",false
python,100000,150000,RUR,,,"""2022-04-17T20:43:51+0300""","""2022-04-17T20:43:51+0300""",false
python,0,0,"",,,"""2022-04-12T16:07:41+0300""","""2022-04-12T16:07:41+0300""",false
python,0,0,"",,,"""2022-04-16T23:06:17+0300""","""2022-04-16T23:06:17+0300""",false
python,0,0,"",,,"""2022-04-15T17:12:37+0300""","""2022-04-15T17:12:37+0300""",false
python,0,0,"",,,"""2022-04-15T10:44:18+0300""","""2022-04-15T10:44:18+0300""",false
python,100000,150000,RUR,,,"""2022-04-17T20:42:45+0300""","""2022-04-17T20:42:45+0300""",false
python,180000,250000,RUR,,,"""2022-04-16T10:46:07+0300""","""2022-04-16T10:46:07+0300""",false
python,200000,400000,RUR,,,"""2022-04-14T15:30:07+0300""","""2022-04-14T15:30:07+0300""",false
python,0,0,"",,,"""2022-04-15T18:31:13+0300""","""2022-04-15T18:31:13+0300""",false
python,0,200000,RUR,,,"""2022-04-12T12:26:42+0300""","""2022-04-12T12:26:42+0300""",false
python,8500,11000,USD,,,"""2022-04-17T04:16:28+0300""","""2022-04-17T04:16:28+0300""",false
python,0,0,"",,,"""2022-04-13T05:45:46+0300""","""2022-04-13T05:45:46+0300""",false
python,180000,0,RUR,,,"""2022-04-13T13:12:37+0300""","""2022-04-13T13:12:37+0300""",false
python,25000,40000,RUR,,,"""2022-04-11T15:30:48+0300""","""2022-04-11T15:30:48+0300""",false
python,2500,4000,USD,,,"""2022-04-13T13:35:29+0300""","""2022-04-13T13:35:29+0300""",false
python,300000,500000,RUR,,,"""2022-04-13T08:15:50+0300""","""2022-04-13T08:15:50+0300""",false
python,0,0,"",,,"""2022-04-13T11:09:16+0300""","""2022-04-13T11:09:16+0300""",false
python,0,0,"",,,"""2022-04-14T12:02:55+0300""","""2022-04-14T12:02:55+0300""",false
python,60000,0,RUR,,,"""2022-04-11T09:16:46+0300""","""2022-04-11T09:16:46+0300""",false
python,0,0,"",,,"""2022-04-12T16:32:14+0300""","""2022-04-12T16:32:14+0300""",false
python,200000,0,RUR,,,"""2022-04-12T13:38:54+0300""","""2022-04-12T13:38:54+0300""",false
python,200000,0,RUR,,,"""2022-04-17T17:11:33+0300""","""2022-04-17T17:11:33+0300""",false
python,0,0,"",,,"""2022-04-12T16:07:41+0300""","""2022-04-12T16:07:41+0300""",false
python,0,0,"",,,"""2022-04-12T14:46:31+0300""","""2022-04-12T14:46:31+0300""",false
python,0,0,"",,,"""2022-04-12T14:24:49+0300""","""2022-04-12T14:24:49+0300""",false
python,0,0,"",,,"""2022-04-12T09:19:11+0300""","""2022-04-12T09:19:11+0300""",false
python,120000,200000,RUR,,,"""2022-04-15T10:55:22+0300""","""2022-04-15T10:55:22+0300""",false
python,0,0,"",,,"""2022-04-16T16:39:00+0300""","""2022-04-16T16:39:00+0300""",false
python,0,0,"",,,"""2022-04-12T16:07:41+0300""","""2022-04-12T16:07:41+0300""",false
python,0,0,"",,,"""2022-04-15T12:43:09+0300""","""2022-04-15T12:43:09+0300""",false
python,0,0,"",,,"""2022-04-14T16:50:14+0300""","""2022-04-14T16:50:14+0300""",false
python,200000,350000,RUR,,,"""2022-04-15T04:55:33+0300""","""2022-04-15T04:55:33+0300""",false
python,50000,90000,RUR,,,"""2022-04-11T14:27:14+0300""","""2022-04-11T14:27:14+0300""",false
python,0,0,"",,,"""2022-04-17T13:52:58+0300""","""2022-04-17T13:52:58+0300""",false
python,0,0,"",,,"""2022-04-12T07:49:30+0300""","""2022-04-12T07:49:30+0300""",false
python,5500,0,USD,,,"""2022-04-11T08:07:58+0300""","""2022-04-11T08:07:58+0300""",false
python,80000,150000,RUR,,,"""2022-04-13T07:17:43+0300""","""2022-04-13T07:17:43+0300""",false
python,0,0,"",,,"""2022-04-15T12:14:13+0300""","""2022-04-15T12:14:13+0300""",false
python,0,0,"",,,"""2022-04-12T13:47:33+0300""","""2022-04-12T13:47:33+0300""",false
python,100000,170000,RUR,,,"""2022-04-13T11:09:45+0300""","""2022-04-13T11:09:45+0300""",false
python,0,200000,RUR,,,"""2022-04-15T13:00:55+0300""","""2022-04-15T13:00:55+0300""",false
